,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
694,GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),1/29,0.1879883944003141,0.3155549985246071,0,0,4.987173038229376,8.335436585984167,MNDA
695,GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),1/29,0.1879883944003141,0.3155549985246071,0,0,4.987173038229376,8.335436585984167,ADTRP
696,GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),1/29,0.1879883944003141,0.3155549985246071,0,0,4.987173038229376,8.335436585984167,BATF
697,GO_Biological_Process_2023,Modified Amino Acid Transport (GO:0072337),1/29,0.1879883944003141,0.3155549985246071,0,0,4.987173038229376,8.335436585984167,SLC16A9
698,GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),2/111,0.1884432166415831,0.3155549985246071,0,0,2.569848396122064,4.288970466920028,IL10;HCK
699,GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),2/111,0.1884432166415831,0.3155549985246071,0,0,2.569848396122064,4.288970466920028,CCND2;PIM2
700,GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),2/112,0.1910252299534542,0.3188034509979496,0,0,2.54635718891038,4.215111775954568,CCL8;TRPM4
701,GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),2/112,0.1910252299534542,0.3188034509979496,0,0,2.54635718891038,4.215111775954568,TCL1A;CCND2
702,GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,SH3BP5
703,GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,MARCO
704,GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,NMU
705,GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity (GO:0090218),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,CCR7
706,GO_Biological_Process_2023,Positive Regulation Of Locomotion (GO:0040017),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,CCR7
707,GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,TLR8
708,GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),1/30,0.1938026997849468,0.3196778752266648,0,0,4.814958717824187,7.900936293655021,EHHADH
709,GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,IL10
710,GO_Biological_Process_2023,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,FOXP1
711,GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,PMAIP1
712,GO_Biological_Process_2023,Actin Filament Polymerization (GO:0030041),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,PSTPIP2
713,GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,EHHADH
714,GO_Biological_Process_2023,Regulation Of Response To Biotic Stimulus (GO:0002831),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,FOXP1
715,GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,CCND2
716,GO_Biological_Process_2023,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,P2RY10
717,GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),1/31,0.1995756616597384,0.3243512799150905,0,0,4.654225352112676,7.500572056522554,PMAIP1
718,GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),2/117,0.2040032234584158,0.329354473201521,0,0,2.4350292938637064,3.870770009626805,TCL1A;CCND2
719,GO_Biological_Process_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,TRPM4
720,GO_Biological_Process_2023,Amide Transport (GO:0042886),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,SLC38A5
721,GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,IL12A
722,GO_Biological_Process_2023,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,FCGR3A
723,GO_Biological_Process_2023,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,ELOVL7
724,GO_Biological_Process_2023,Positive Regulation Of Synapse Assembly (GO:0051965),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,EPHB1
725,GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),1/32,0.2053075719151476,0.329354473201521,0,0,4.503861880963199,7.130721638350521,PMAIP1
726,GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),2/118,0.2066110525709767,0.3309109277467418,0,0,2.4139153827341646,3.806544749835461,ZNF804A;S100A9
727,GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),2/119,0.2092225184348113,0.3345538821348915,0,0,2.393162393162393,3.743760131000708,HCK;TCL1A
728,GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),1/33,0.210998720427262,0.3346992482176856,0,0,4.362896126760563,6.7882440878699,GZMB
729,GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),1/33,0.210998720427262,0.3346992482176856,0,0,4.362896126760563,6.7882440878699,CXCL10
730,GO_Biological_Process_2023,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),1/33,0.210998720427262,0.3346992482176856,0,0,4.362896126760563,6.7882440878699,PMAIP1
731,GO_Biological_Process_2023,Protein K63-linked Deubiquitination (GO:0070536),1/33,0.210998720427262,0.3346992482176856,0,0,4.362896126760563,6.7882440878699,STAMBPL1
732,GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),1/33,0.210998720427262,0.3346992482176856,0,0,4.362896126760563,6.7882440878699,IL12B
733,GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,IL10
734,GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,IL10
735,GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,CCR7
736,GO_Biological_Process_2023,Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,PMAIP1
737,GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,IL10
738,GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,NRROS
739,GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,C1QA
740,GO_Biological_Process_2023,Membrane Protein Proteolysis (GO:0033619),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,NAPSA
741,GO_Biological_Process_2023,Regulation Of DNA Biosynthetic Process (GO:2000278),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,JADE3
742,GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),1/34,0.2166493950559806,0.3382591969977811,0,0,4.230473751600512,6.470403515754424,RAB29
743,GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),3/225,0.2179488484202568,0.3397538563285951,0,0,1.8952702702702704,2.8874345605529834,MARCO;CCND2;ADTRP
744,GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),2/123,0.2197011120042203,0.3419485959564119,0,0,2.313580681085517,3.50620199658713,DOCK10;CCR7
745,GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),4/336,0.2202436597162282,0.3422565791834345,0,0,1.6923810349310913,2.56060770964348,IL10;GZMB;PARP15;FOXP1
746,GO_Biological_Process_2023,Adherens Junction Organization (GO:0034332),1/35,0.2222598816197792,0.3422817952201979,0,0,4.105840927920464,6.1748067876644415,CDHR3
747,GO_Biological_Process_2023,Neutral Amino Acid Transport (GO:0015804),1/35,0.2222598816197792,0.3422817952201979,0,0,4.105840927920464,6.1748067876644415,SLC38A5
748,GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),1/35,0.2222598816197792,0.3422817952201979,0,0,4.105840927920464,6.1748067876644415,CYB5R2
749,GO_Biological_Process_2023,Cellular Response To Amino Acid Stimulus (GO:0071230),1/35,0.2222598816197792,0.3422817952201979,0,0,4.105840927920464,6.1748067876644415,STAMBPL1
750,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),1/35,0.2222598816197792,0.3422817952201979,0,0,4.105840927920464,6.1748067876644415,PMAIP1
751,GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),2/124,0.2223280542971074,0.3422817952201979,0,0,2.294500639460528,3.4500140658892717,MT1M;MT1H
752,GO_Biological_Process_2023,Apoptotic Process (GO:0006915),3/228,0.2235576547807413,0.3436420297171457,0,0,1.8697142857142857,2.8009926738420083,BCL2L10;PMAIP1;GZMB
753,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),2/125,0.2249575668498168,0.3447266417930063,0,0,2.275730842414807,3.3950342339240644,IL10;PIM2
754,GO_Biological_Process_2023,Response To Cytokine (GO:0034097),2/125,0.2249575668498168,0.3447266417930063,0,0,2.275730842414807,3.3950342339240644,CCR7;AFF3
755,GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,BATF
756,GO_Biological_Process_2023,Regulation Of Intracellular Protein Transport (GO:0033157),1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,RAB29
757,GO_Biological_Process_2023,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,CCR7
758,GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,TLR8
759,GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,IL10
760,GO_Biological_Process_2023,Lytic Vacuole Organization (GO:0080171),1/36,0.2278304639226844,0.3459260713688465,0,0,3.988329979879276,5.899352272449898,HOOK1
761,GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),3/231,0.229195222137581,0.3474669550879664,0,0,1.8448308270676688,2.717769981260425,MARCO;CCND2;ADTRP
762,GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),2/127,0.2302236265958612,0.348493995746479,0,0,2.2390921985815604,3.2885640107357985,HOOK1;RAB29
763,GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),3/232,0.2310804866433622,0.3492586350637118,0,0,1.836681222707424,2.690718159001836,TNIP3;CCR7;PIM2
764,GO_Biological_Process_2023,Regulation Of Defense Response To Virus By Host (GO:0050691),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,IL12B
765,GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,IL10
766,GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,IL10
767,GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,IL10
768,GO_Biological_Process_2023,Melanosome Organization (GO:0032438),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,RAB29
769,GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),1/37,0.2333614238192782,0.3495141687067018,0,0,3.877347417840376,5.642187436346101,MYOCD
770,GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),2/130,0.2381378260409365,0.3540015968032938,0,0,2.186281028368794,3.137107048001312,IL12B;IL12A
771,GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),2/130,0.2381378260409365,0.3540015968032938,0,0,2.186281028368794,3.137107048001312,KLHL21;AICDA
772,GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),1/38,0.2388530411462304,0.3540015968032938,0,0,3.772363913208984,5.401673564956051,IL10
773,GO_Biological_Process_2023,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),1/38,0.2388530411462304,0.3540015968032938,0,0,3.772363913208984,5.401673564956051,CDHR3
774,GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),1/38,0.2388530411462304,0.3540015968032938,0,0,3.772363913208984,5.401673564956051,IL10
775,GO_Biological_Process_2023,Import Into Cell (GO:0098657),1/38,0.2388530411462304,0.3540015968032938,0,0,3.772363913208984,5.401673564956051,SLC38A5
776,GO_Biological_Process_2023,Lymphocyte Proliferation (GO:0046651),1/38,0.2388530411462304,0.3540015968032938,0,0,3.772363913208984,5.401673564956051,IL10
777,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),2/132,0.2434221570810545,0.3578104050336115,0,0,2.152427714129842,3.0412901109550496,GPM6A;CCR7
778,GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,SLC16A9
779,GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,SH3BP5
780,GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,CCR7
781,GO_Biological_Process_2023,Positive Regulation Of Intracellular Transport (GO:0032388),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,RAB29
782,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,IL7
783,GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,EHHADH
784,GO_Biological_Process_2023,Histone H4 Acetylation (GO:0043967),1/39,0.2443055937691728,0.3578104050336115,0,0,3.6729058561897694,5.176356258133643,JADE3
785,GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,IL7
786,GO_Biological_Process_2023,L-alpha-amino Acid Transmembrane Transport (GO:1902475),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,SLC38A5
787,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,CCND2
788,GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,S100A9
789,GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion (GO:0032024),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,TRPM4
790,GO_Biological_Process_2023,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,MTCL1
791,GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,IL12B
792,GO_Biological_Process_2023,Protein Localization To Cilium (GO:0061512),1/40,0.2497193576631348,0.3614742305531966,0,0,3.5785482123510293,4.96494063277347,RAB29
